MacAddress,Company
70:B3:D5:06:2,RM Michaelides Software  Elektronik GmbH
70:B3:D5:B0:B,INTERNET PROTOCOLO LOGICA SL
A8:F8:C9,NXP Semiconductor (Tianjin) LTD.
8C:1F:64:CF:E,Instrument Development Group (IDG) at Johns Hopkins University
C8:F2:25,EM Microelectronic
E0:ED:C7,Shenzhen Friendcom Technology Development Co.
70:69:79:8,An Phat Information Technology Co.
68:DD:D9,HMD Global Oy
00:0D:24,SENTEC EE CO.
70:B3:D5:EA:4,Grupo Epelsa S.L.
C8:94:02,CHONGQING FUGUI ELECTRONICS CO.
38:05:25:2,Huizhou Xunchuang Technology Co.
08:1F:F3,Cisco Systems
AC:19:9F,SUNGROW POWER SUPPLY CO.
10:76:8A,EoCell
20:BB:C6,Jabil Circuit Hungary Ltd.
98:F5:A9,OHSUNG
D8:BE:1F,Apple
D8:C7:C8,Aruba
00:21:35,ALCATEL-LUCENT
60:B3:87,Synergics Technologies GmbH
00:03:35,Mirae Technology
BA:F2:1C,ISOTC22SC31
40:48:FD:5,The 52nd Research Institute of China Electronic Technology Group Corporation
00:1D:90,EMCO Flow Systems
00:50:C2:11:7,Wintegra Ltd.
AC:EF:92:9,DKK North America
8C:1F:64:A5:F,Wattson Audio SA
18:74:E2:2,Shenzhen WITSTECH Co.
00:50:C2:97:C,Creacon Technologies B.V.
C0:8B:05,HUAWEI TECHNOLOGIES CO.
48:31:DB,Huawei Device Co.
00:19:7B,Picotest Corp.
20:6C:8A,Extreme Networks
40:ED:98:4,Kendrion Kuhnke Automation GmbH
78:E7:D1,Hewlett Packard
68:DA:73:3,Softronics Ltd
10:7D:1A,Dell Inc.
C8:FF:BF:5,Chongqing Zhizhu Huaxin Technology Co.
C4:93:00,8Devices
40:8E:F6,Infinix mobility limited
40:6A:8E,Hangzhou Puwell OE Tech Ltd.
00:50:C2:F5:8,IEEE Registration Authority
00:E0:F2,ARLOTTO COMNET
B0:FF:72:4,Jiangxi Xingchi Electronic Technology Co.
E8:B4:70:6,Elcoma
00:50:C2:22:B,Riegl Laser Measurement Systems GmbH
BC:22:47,New H3C Technologies Co.
24:48:85,Huawei Device Co.
A0:51:0B,Intel Corporate
00:50:C2:4D:B,Alfing Montagetechnik GmbH
00:23:AF,ARRIS Group
AC:1D:DF:2,ConectaIP Tecnologia S.L.
B8:99:B0,Cohere Technologies
00:09:3A,Molex CMS
00:0B:42,commax Co.
68:CA:C4,Apple
2C:26:C5,zte corporation
00:50:C2:FF:F,MSR-Solutions GmbH
A4:11:63:9,accesso Technology Group
00:50:C2:DA:4,DEUTA-WERKE GmbH
00:50:C2:42:9,Matthews Australasia
14:1F:BA:E,POS Systema LLC
70:B3:D5:9D:F,DOBE Computing
00:50:C2:72:C,Richard Griessbach Feinmechanik GmbH
70:91:8F,Weber-Stephen Products LLC
24:29:FE,KYOCERA Corporation 
F4:63:5A,NXP Semiconductor (Tianjin) LTD.
00:18:37,Universal ABIT Co.
8C:C8:F4:1,Lanhomex Technology(Shen Zhen)Co.
D4:87:CC,Sivantos GmbH
34:58:8A,Cisco Systems
88:C9:B3:5,Brabender Technologie GmbH  Co
8C:1F:64:05:6,DONG GUAN YUNG FU ELECTRONICS LTD.
18:FD:CB:1,SOTHIS CIC TEC (Shanghai) Co.
00:50:C2:CA:A,DSP DESIGN LTD
4C:74:A7:8,Annapurna labs
00:03:37,Vaone
00:17:83,Texas Instruments
D4:17:61,Xiaomi Communications Co Ltd
00:24:90,Samsung Electronics Co.
D8:94:24,Mellanox Technologies
94:BF:95,Shenzhen Coship Electronics Co.
B4:35:F7,Zhejiang Pearmain Electronics Co.ltd.
70:B3:D5:4D:3,Hefei STAROT Technology Co.
D8:7E:6F,CASCINATION AG
E0:2B:E9,Intel Corporate
D0:BA:E4,Shanghai MXCHIP Information Technology Co.
70:52:C5,Avaya Inc
14:11:5D,Skyworth Digital Technology(Shenzhen) Co.
00:50:C2:51:E,Alcon Technologies
58:75:21,CJSC RTSoft
E8:EC:A3,Dongguan Liesheng Electronic Co.Ltd
70:B3:D5:D4:4,ic-automation GmbH
00:50:C2:E2:1,Norwia AS
70:B3:D5:D4:6,Contineo s.r.o.
C4:FF:BC:8,ShenZhen ZYT Technology co.
00:04:0D,Avaya Inc
6C:FF:CE,Sagemcom Broadband SAS
30:E1:F1,Intelbras
00:0F:23,Cisco Systems
DA:1C:21,Sesam GmbH
A0:19:B2:9,Lon Microsystems Inc.
54:9A:11:6,Orient Direct
00:13:AD,Sendo Ltd
00:50:C2:6B:3,4RF Communications Ltd
00:0F:83,Brainium Technologies Inc.
5C:E9:1E,Apple
00:50:C2:3E:9,MedAvant Healthcare
00:04:1E,Shikoku Instrumentation Co.
00:40:0C,GENERAL MICRO SYSTEMS
00:50:C2:73:2,Schlumberger K.K.
00:07:11,Acterna
D8:CF:89,Beijing DoSee Science and Technology Co.
60:68:4E,Samsung Electronics Co.
00:06:B4,Vorne Industries
60:68:32,Guangdong Seneasy Intelligent Technology Co.
30:A1:76,Fiberhome Telecommunication Technologies Co.
F0:CC:E0,Shenzhen All-Smartlink Technology Co.
00:50:C2:99:D,Powersense AS
18:B6:CC,We Corporation Inc.
F4:69:D5:6,TianJin KCHT Information Technology Co.
00:90:4A,CONCUR SYSTEM TECHNOLOGIES
FC:44:82,Intel Corporate
00:17:F4,ZERON ALLIANCE
00:A0:71,VIDEO LOTTERY TECHNOLOGIES
80:5E:4F,FN-LINK TECHNOLOGY LIMITED
70:B3:D5:A7:B,SmartSafe
00:0A:9E,BroadWeb Corportation
38:1F:26:9,SMS Evoko Group AB
80:C7:55,Panasonic Appliances Company
90:15:64:5,Relectrify Pty Ltd
00:C0:E3,OSITECH COMMUNICATIONS
00:E0:2E,SPC ELECTRONICS CORPORATION
10:12:D0,zte corporation
10:39:E9,Juniper Networks
18:93:41,Intel Corporate
F8:E5:7E,Cisco Systems
00:09:1B,Digital Generation Inc.
C4:B3:01,Apple
F8:E2:52,Apple
78:E9:96:8,Shenzhen Zhiting Technology Co.
70:B3:D5:5B:C,LAMTEC Me??- und Regeltechnik f??r Feuerungen GmbH  Co. KG
70:B3:D5:35:6,BRS Sistemas Eletr??nicos
00:06:05,Inncom International
48:5E:0E:6,SERNET (SUZHOU) TECHNOLOGIES CORPORATION
00:A0:A3,RELIABLE POWER METERS
00:10:96,TRACEWELL SYSTEMS
88:3C:C5:B,Shenzhen shijia chuangxin Technology Co.
C4:FF:BC:9,GSM Innovations Pty Ltd
40:7C:7D,Nokia
00:13:D2,PAGE IBERICA
E0:91:F5,NETGEAR
98:AA:FC:7,Shenzhen Hubsan Technology Co.???LTD.
58:35:6B,TECNO MOBILE LIMITED
B8:A2:5D,Motorola Mobility LLC
8C:1F:64:A1:3,INVENTIA Sp. z o.o.
8C:1F:64:5F:C,Lance Design LLC
00:18:EA,Alltec GmbH
8C:1F:64:07:D,Talleres de Escoriaza SAU
44:A9:2C:9,China Electronics Corporation Greatwall Shengfeifan information system Co.
2C:D1:41:4,Shanghai RW ELETEC CO.
70:B3:D5:B5:9,FutureTechnologyLaboratories INC.
3C:18:9F,Nokia Corporation
F8:7A:39:E,Cognosos
70:B3:D5:0B:8,Lucas-N??lle GmbH
00:09:24,Telebau GmbH
70:B3:D5:27:A,TD ECOPHISIKA
8C:1F:64:4D:7,Flextronics International Kft
24:00:BA,HUAWEI TECHNOLOGIES CO.
00:60:60,Data Innovations North America
F8:D0:27,Seiko Epson Corporation
F4:28:53,Zioncom Electronics (Shenzhen) Ltd.
00:0B:01,DAIICHI ELECTRONICS CO.
74:B7:25,Huawei Device Co.
00:19:B9,Dell Inc.
40:D8:55:0D:7,Avant Technologies
00:23:28,ALCON TELECOMMUNICATIONS CO.
9C:F6:DD:E,Shanxi ZhuoZhi fei High Electronic Technology Co. Ltd.
08:91:A3,Amazon Technologies Inc.
94:FD:1D,WhereWhen Corp
70:B3:D5:CB:2,SECLAB
00:0F:D9,FlexDSL Telecommunications AG
00:50:C2:C2:6,Austco Marketing  Service (USA) ltd.
A8:99:DC,i-TOP DESING TECHNOLOGY CO.
00:30:C1,Hewlett Packard
18:CF:24,HUAWEI TECHNOLOGIES CO.
58:91:CF,Intel Corporate
5C:5A:4C:0,Jinchuan Group Co.
04:C3:E6:C,SHANTOU YINGSHENG IMPORT  EXPORT TRADING CO.
98:8F:E0:7,China Huaxin Post and Telecom Technologies Co.
EA:60:76,CloudSimple
40:ED:98:8,GUANGZHOU AURIC INTELLIGENT TECHNOLOGY CO.
00:02:FD,Cisco Systems
80:58:F8,Motorola Mobility LLC
00:30:A5,ACTIVE POWER
00:25:8A,PoleZero Corporation
CC:14:BC,Edifier International
18:88:57,Beijing Jinhong Xi-Dian Information Technology Corp.
34:37:94,Hamee Corp.
48:5A:67,Shaanxi Ruixun Electronic Information Technology Co.
00:50:C2:31:5,ifak system GmbH
30:09:F9:1,Shenzhen Sunvell Electronics Co.
00:E0:08,AMAZING CONTROLS INC.
00:06:D7,Cisco Systems
2C:1B:C8,Hunan Topview Network System CO.
00:30:44,CradlePoint
48:5F:DF,zte corporation
00:20:A7,PAIRGAIN TECHNOLOGIES
00:0C:97,NV ADB TTV Technologies SA
E8:E0:7E,Silicon Laboratories
1C:CD:E5,Shanghai Wind Technologies Co.
BC:5A:56,Cisco Systems
AC:C7:3F,VITSMO CO.
24:DE:8A,Nokia Solutions and Networks GmbH  Co. KG
00:0F:72,Sandburst
EC:B5:50,Samsung Electronics Co.
F0:15:A0,KyungDong One Co.
88:40:33,HUAWEI TECHNOLOGIES CO.
78:7B:8A,Apple
00:50:C2:C0:C,Altierre
00:1F:51,HD Communications Corp
64:6E:6C,Radio Datacom LLC
A4:CF:D2,Ubee Interactive Co.
DC:72:23,Hui Zhou Gaoshengda Technology Co.
00:1C:2D,FlexRadio Systems
C0:FB:F9:C,SHENZHEN ELSKY TECHNOLOGY CO.
7C:78:7E,Samsung Electronics Co.
70:B3:D5:32:4,Thales Nederland BV
00:07:37,Soriya Co. Ltd.
00:30:EA,TeraForce Technology Corporation
00:10:35,Elitegroup Computer Systems Co.
C0:D0:26,Huawei Device Co.
7C:13:1D,SERNET (SUZHOU) TECHNOLOGIES CORPORATION
64:31:39:8,Shenzhen Huanyin Electronics Ltd.
00:14:AA,Ashly Audio
8C:42:6D,HUAWEI TECHNOLOGIES CO.
40:D8:55:0D:E,VPG
40:C1:F6,Shenzhen Jingxun Technology Co.
00:50:C2:60:5,Swistec GmbH
10:39:4E,Hisense broadband multimedia technology Co.
70:B3:D5:24:D,INFO CREATIVE (HK) LTD
54:84:7B,Digital Devices GmbH
E8:3A:97,Toshiba Corporation
70:B3:D5:AA:6,Proximus
00:40:4B,MAPLE COMPUTER SYSTEMS
00:08:AD,Toyo-Linx Co.
80:D7:33,QSR Automations
F8:ED:AE,MOBIWIRE MOBILES(NINGBO) CO.
04:44:A1,TELECON GALICIA
0C:5C:B5:C,Hunan Newman Car NetworKing Technology Co.
34:15:93,Ruckus Wireless
40:D8:55:00:0,XRONOS.INC
9C:14:63,Zhejiang Dahua Technology Co.
F4:93:1C,Universal Electronics
00:15:93,U4EA Technologies Inc.
70:B3:D5:EF:0,PNETWORKS
E8:E6:09,Chongqing Zhouhai  intelligent  technology CO.
00:50:C2:88:E,Cardinal Scale Mfg Co
A8:3F:A1:0,Imecon Engineering SrL
5C:1C:B9,vivo Mobile Communication Co.
00:20:1C,EXCEL
00:30:A9,Netiverse
A0:CE:C8,CE LINK LIMITED
AC:F7:0D,China Mobile Group Device Co.
14:61:02,Alpine Electronics
00:30:77,ONPREM NETWORKS
00:50:C2:78:3,NORMA systems GmbH
00:50:C2:38:D,AG Soluzioni Digitali
C4:38:75,Sonos
00:50:CF,VANLINK COMMUNICATION TECHNOLOGY RESEARCH INSTITUTE
00:50:C2:F3:F,DENSEI COMMUNICATION Inc.
8C:1F:64:7E:2,Aaronn Electronic GmbH
00:30:5C,SMAR Laboratories Corp.
00:50:2C,SOYO COMPUTER
00:50:C2:E2:3,VITEC
00:1E:00,Shantou Institute of Ultrasonic Instruments
8C:1F:64:BE:D,Genius Sports SS LLC
44:48:FF,Qingdao Haier Technology Co.
00:50:C2,IEEE Registration Authority
18:4F:32,Hon Hai Precision Ind. Co.
80:02:F4:A,PassiveLogic
00:21:F5,Western Engravers Supply
C8:BE:35,Extreme Networks
9C:E1:0E,NCTech Ltd
9C:E3:74,HUAWEI TECHNOLOGIES CO.
20:6F:EC,Braemac CA LLC
00:50:C2:9B:5,Telegamma srl
00:E0:87,LeCroy - Networking Productions Division
B4:21:8A,Dog Hunter LLC
00:00:B3,CIMLINC INCORPORATED
00:30:12,DIGITAL ENGINEERING LTD.
00:1A:6E,Impro Technologies
00:22:28,Breeze Innovations Ltd.
D4:11:D6,ShotSpotter
00:26:C6,Intel Corporate
00:07:D2,Logopak Systeme GmbH  Co. KG
30:0A:60:9,WINTEK System Co.
C4:04:D8,Aviva Links Inc.
DC:E5:33:1,Ambi Labs Limited
5C:87:D8:2,Freeus LLC
00:14:A1,Synchronous Communication Corp
54:25:EA,HUAWEI TECHNOLOGIES CO.
00:55:DA:F,Private
9C:9E:6E,Espressif Inc.
AC:1D:DF:0,PiOctave Solutions Pvt Ltd
00:21:BE,Cisco SPVTG
00:50:C2:54:C,Sintecnos srl
70:B3:D5:6B:4,Nudron IoT Solutions LLP
8C:1F:64:54:9,Brad Technology
00:25:F6,netTALK.com
48:C1:EE,Honor Device Co.
00:0B:E4,Hosiden Corporation
34:02:86,Intel Corporate
00:1F:94,Lascar Electronics Ltd
00:D0:1B,MIMAKI ENGINEERING CO.
54:EF:92,Shenzhen Elink Technology Co.
04:0D:84,Silicon Laboratories
8C:1F:64:AD:8,Novanta IMS
8C:1F:64:41:0,Roboteq
00:50:C2:49:8,Quartet Technology
70:B3:D5:17:5,Akribis Systems
00:50:C2:0C:4,InterEpoch Technology
FC:33:42,Juniper Networks
04:BF:6D,Zyxel Communications Corporation
88:DD:79,Voltaire
70:B3:D5:81:1,CJSC ??INTERSET??
D4:47:5A,ScreenBeam
EC:52:DC,WORLD MEDIA AND TECHNOLOGY Corp.
A4:11:15,Robert Bosch Engineering and Business Solutions pvt. Ltd.
00:30:19,Cisco Systems
00:04:6F,Digitel SA Industria Eletronica
70:B3:D5:F9:E,International Center for Elementary Particle Physics
9C:F6:DD:C,Lighting New Energy Technology Co.
4C:EA:41:1,HawkEye Technology Co.
08:74:58,Fiberhome Telecommunication Technologies Co.
94:33:DD,Taco Inc
70:B3:D5:57:8,IMAGE TECH CO.
2C:C4:4F:0,Shenzhen Syeconmax Technology Co. Ltd
70:B3:D5:E5:B,Argosy Labs Inc.
0C:EF:AF:4,Sentry360
78:DA:A2,Cynosure Technologies Co.
88:C6:26,Logitech
1C:CA:E3:2,Insigma Inc
00:22:B7,GSS Grundig SAT-Systems GmbH
00:26:AC,Shanghai LUSTER Teraband photonic Co.
00:14:22,Dell Inc.
00:10:1F,Cisco Systems
9C:E5:49:2,Volumatic Limited
70:B3:D5:31:8,Exemplar Medical
74:19:F8:F,Private
3C:42:7E:5,Geoplan Korea
98:BB:1E,BYD Precision Manufacture Company Ltd.
00:09:51,Apogee Imaging Systems
00:40:4D,TELECOMMUNICATIONS TECHNIQUES
00:50:29,1394 PRINTER WORKING GROUP
44:8C:AB,Beijing Flitlink Vientiane Technology Co.
8C:5D:B2:B,NADDOD
0C:1C:31,MERCUSYS TECHNOLOGIES CO.
58:D9:D5,Tenda Technology Co.
EC:92:33,Eddyfi NDT Inc
00:25:43,MONEYTECH
70:B3:D5:41:6,Antlia Systems
8C:55:70:2,Microvision Inc
04:26:05,GFR Gesellschaft f??r Regelungstechnik und Energieeinsparung mbH
00:0B:81,Kaparel Corporation
70:B3:D5:AB:F,AGR International
3C:EF:8C,Zhejiang Dahua Technology Co.
8C:1F:64:21:9,Guangzhou Desam Audio Co.
68:79:12:3,Stephan Electronics SARL
00:CF:1C,Communication Machinery Corporation
00:1F:6C,Cisco Systems
18:00:DB,Fitbit Inc.
0C:8D:DB,Cisco Meraki
50:62:55:4,XSLAB Inc.
38:A9:1C,New H3C Technologies Co.
70:B3:D5:F4:9,ZMBIZI APP LLC
E8:17:11,Shenzhen Vipstech Co.
8C:1F:64:26:4,BR. Voss Ingenj??rsfirma AB
70:B3:D5:9E:2,Ofil USA
9C:C9:50,Baumer Holding
00:0D:E7,Snap-on OEM Group
C8:C6:FE,eero inc.
00:24:67,AOC International (Europe) GmbH
50:3A:A0,SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.
00:18:26,Cale Access AB
74:A5:C2,KYOCERA Corporation 
70:B3:D5:2C:F,MB connect line GmbH Fernwartungssysteme
1C:94:92,RUAG Schweiz AG
00:3A:AF,BlueBit Ltd.
4C:60:AD,Amazon Technologies Inc.
00:50:C2:24:0,Geoquip Ltd
00:50:C2:1D:1,Benchmark Electronics
00:21:71,Wesung TNC Co.
00:1F:1B,RoyalTek Company Ltd.
00:50:C2:CC:4, GD Mission Systems
00:50:C2:22:F,HTEC Limited
70:B3:D5:F6:7,winsun AG
00:25:21,Logitek Electronic Systems
70:B3:D5:F2:A,WIBOND Informationssysteme GmbH
80:97:1B,Altenergy Power System
00:30:DF,KBTEL TELECOMUNICACIONES
F0:0D:5C,JinQianMao  Technology Co.
00:50:C2:09:6,Utronix Elektronikutreckling AB
40:D8:55:08:C,Magnescale Co.
00:1F:E6,Alphion Corporation
0C:2C:7C,Shenzhen Skyworth Digital  Technology  CO.
70:B3:D5:CB:8,Verti Tecnologia
00:50:C2:1D:2,Shenyang Internet Technology Inc
00:50:C2:B7:E,NARETRENDS
70:B3:D5:C0:E,SYSDEV Srl
50:01:BB,Samsung Electronics Co.
40:5F:7D,TCT mobile ltd
78:DD:12,Arcadyan Corporation
98:F2:17,Castlenet Technology Inc.
00:26:2B,Wongs Electronics Co. Ltd.
00:50:C2:F7:1,RF Code
8C:1F:64:87:6,fmad engineering
00:30:F4,STARDOT TECHNOLOGIES
BC:C2:3A,Thomson Video Networks
C8:63:14:7,Shenzhen Wesion Technology Co.
A8:1D:16,AzureWave Technology Inc.
08:65:18,Apple
3C:A0:70,Blink by Amazon 
64:DB:38,zte corporation
00:24:51,Cisco Systems
00:50:C2:63:E,T2 Communication Ltd
1C:D4:0C,Kriwan Industrie-Elektronik GmbH
00:50:51,IWATSU ELECTRIC CO.
E4:0A:16,HUAWEI TECHNOLOGIES CO.
00:04:FD,Japan Control Engineering Co.
04:EB:40,Cisco Systems
00:09:21,Planmeca Oy
E4:B2:24,HUAWEI TECHNOLOGIES CO.
F4:20:55:0,AsicFlag
00:1B:F2,KWORLD COMPUTER CO.
00:A0:3C,EGG NUCLEAR INSTRUMENTS
70:B3:D5:B1:E,Fen Systems Ltd
E0:23:D7,Sleep Number
E8:14:99,Yoqu Technology(Shenzhen)Co.
64:B8:53,Samsung Electronics Co.
A4:18:75,Cisco Systems
70:B3:D5:74:E,PushCorp
00:17:C0,PureTech Systems
40:D8:55:0C:A,NEUTRIK AG
40:D8:55:15:8,Exibea AB
90:8C:63,GZ Weedong Networks Technology Co. 
70:B3:D5:4A:9,WARECUBE
00:09:20,EpoX COMPUTER CO.
AC:01:7A,Sichuan Tianyi Comheart Telecom Co.
EC:70:97,ARRIS Group
00:50:C2:2E:A,QUBIsoft S.r.l.
00:02:DC,Fujitsu General Limited
00:80:C9,ALBERTA MICROELECTRONIC CENTRE
C8:72:7E,Nokia
70:B3:D5:E8:B,Dream DS Co.
84:B5:17,Cisco Systems
00:1E:18,Radio Activity srl
00:50:C2:92:D,APProSoftware.com
00:12:5D,CyberNet Inc.
00:23:2F,Advanced Card Systems Ltd.
58:2B:0A,Texas Instruments
8C:1F:64:F4:E,ADAMCZEWSKI elektronische Messtechnik GmbH
00:20:CC,DIGITAL SERVICES
00:20:48,Marconi Communications
D0:12:CB,AVM Audiovisuelles Marketing und Computersysteme GmbH
30:3F:5D,PT HAN SUNG ELECTORONICS INDONESIA
00:15:58,FOXCONN
EC:9F:0D:C,Sarcos Corp
34:F8:E7,Cisco Systems
20:1A:06,COMPAL INFORMATION (KUNSHAN) CO.
38:F7:CD:8,BlastWave Inc.
00:80:1D,INTEGRATED INFERENCE MACHINES
00:50:C2:E9:1,DSP DESIGN LTD
00:50:C2:29:F,Baudisch Electronic GmbH
70:B3:D5:EC:F,Ipitek
34:A6:EF,Shenzhen Phaten Tech. LTD
0C:35:4F,Nokia
24:97:45,HUAWEI TECHNOLOGIES CO.
00:1E:47,PT. Hariff Daya Tunggal Engineering
00:E0:E0,SI ELECTRONICS
14:2D:4D,Apple
8C:1F:64:37:F,Scarlet Tech Co.
8C:1E:CF,UNIONMAN TECHNOLOGY CO.
00:50:C2:83:2,S1nn GmbH  Co. KG
70:B3:D5:67:B,Stesalit Systems Ltd
74:65:D1,Atlinks
E8:0F:C8,Universal Electronics
18:FD:CB:7,ENERGIE IP
00:0B:C0,China IWNComm Co.
40:45:C4,HUAWEI TECHNOLOGIES CO.
00:23:56,Packet Forensics LLC
2C:AB:25,SHENZHEN GONGJIN ELECTRONICS CO.
4C:11:BF,Zhejiang Dahua Technology Co.
F4:45:88,HUAWEI TECHNOLOGIES CO.
DC:D4:44,Huawei Device Co.
94:A4:B5,Mitsubishi Electric Corporation
BC:66:41:6,Intuitive Surgical
40:D8:55:16:1,Solidscape Inc
70:B3:D5:36:2,Asiga
00:21:94,Ping Communication
34:08:E1,Texas Instruments
80:38:BC,HUAWEI TECHNOLOGIES CO.
00:12:D4,Princeton Technology
AC:90:73,HUAWEI TECHNOLOGIES CO.
FC:93:6B,Samsung Electronics Co.
00:50:C2:33:4,Picture Elements
00:50:C2:83:8,T PROJE MUHENDISLIK DIS. TIC. LTD. STI.
A0:C5:F2:3,Shenzhen Feima Robotics Technology Co.
54:84:DC,zte corporation
00:50:C2:91:0,Autotank AB
5C:5A:4C:5,Annapurna labs
70:B3:D5:DC:0,ATEME
00:60:B2,PROCESS CONTROL CORP.
00:50:3E,Cisco Systems
D0:AA:5F:6,SORDIN AB
70:B3:D5:33:E,Dynamic Connect (Suzhou) Hi-Tech Electronic Co.
90:0A:1A,Taicang TW Electronics
BC:EC:5D,Apple
28:FD:80:D,Grandway Technology (Shenzhen) Limited
80:F5:B5,Texas Instruments
B4:99:BA,Hewlett Packard
C8:63:14:E,Taylor Dynamometer
40:11:DC,Sonance
14:B9:68,HUAWEI TECHNOLOGIES CO.
64:C5:AA,South African Broadcasting Corporation
04:09:86,Arcadyan Corporation
58:93:E8,Apple
EC:9A:0C:5,SmartRay GmbH
8C:1F:64:73:E,Beijing LJ Technology Co.
00:14:6A,Cisco Systems
94:1C:56,Actiontec Electronics
88:01:0C,Sichuan Tianyi Comheart Telecom Co.
44:76:54,HUAWEI TECHNOLOGIES CO.
F0:6D:78,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
70:B3:D5:BC:4,Digital Media Professionals
00:24:8F,DO-MONIX
14:D1:69,HUAWEI TECHNOLOGIES CO.
00:A0:79,ALPS ELECTRIC (USA)
F0:46:3B,Comcast Cable Corporation
00:1D:27,NAC-INTERCOM
B4:3A:31,Silicon Laboratories
F0:AB:F3,Fiberhome Telecommunication Technologies Co.
9C:88:88,Simac Techniek NV
D4:48:67,Silicon Laboratories
00:0E:6A,3Com Ltd
00:0F:26,WorldAccxx  LLC
40:D8:55:19:5,TONNA ELECTRONIQUE
A0:3E:6B:E,Nanjing zhanyi software technology co.
F0:D8:05,Cisco Systems
98:B0:39,Nokia
14:4F:D7:1,Zehnder Group AG
00:0B:4C,Clarion (M) Sdn Bhd
18:56:44,HUAWEI TECHNOLOGIES CO.
00:80:F9,HEURIKON CORPORATION
00:19:9C,CTRING
38:52:1A,Nokia
90:7A:F1,Wally
00:50:C2:76:4,ARGUS-SPECTRUM
04:A1:6F:1,iENSO Inc.
B8:CC:5F,Shenzhen iComm Semiconductor CO.
00:80:47,IN-NET CORP.
10:46:B4,FormericaOE
70:B3:D5:04:5,Navaero Avionics AB
70:B3:D5:02:8,AT-Automation Technology GmbH
6C:1F:8A,Apple
8C:1F:64:CB:A,hiSky SCS Ltd
FC:61:79:1,Signalinks Communication Technology Co.
A0:FB:68,Miba Battery Systems GmbH
00:0A:86,Lenze
1C:E6:C7,Cisco Systems
1C:6F:65,GIGA-BYTE TECHNOLOGY CO.
A4:97:00,Cisco Systems
A8:F0:59,HUAWEI TECHNOLOGIES CO.
CC:3B:27,TECNO MOBILE LIMITED
74:E9:BF,HUAWEI TECHNOLOGIES CO.
00:1D:AA,DrayTek Corp.
00:50:C2:53:A,Image Control Design Limited
70:B3:D5:80:9,Tecnint HTE SRL
30:E0:4F,Apple
2C:C4:4F:6,HM Corporation Ltd.
00:02:0B,Native Networks
70:B3:D5:45:2,ITALIANA PONTI RADIO SRL
C4:7C:8D:4,ROBOSTAR
A4:8C:DB,Lenovo
70:B3:D5:48:3,LITUM BILGI TEKNOLOJILERI SAN. VE TIC. A.S.
00:1A:3C,Technowave Ltd.
00:AE:CD,Pensando Systems
04:25:C5,HUAWEI TECHNOLOGIES CO.
A0:FA:C8,HUAWEI TECHNOLOGIES CO.
00:50:C2:0C:6,Advanced Medical Information Technologies
70:B3:D5:12:5,Securolytics
9C:5C:F9,Sony Mobile Communications Inc
9C:9E:D5,Xiaomi Communications Co Ltd
8C:1F:64:08:D,NEETRA SRL SB
70:B3:D5:24:2,Comeo Technology Co.
88:5F:E8:2,Opto Engineering
84:7F:3D,Integrated Device Technology (Malaysia) Sdn. Bhd.
E4:AF:A1,HES-SO
00:21:9E,Sony Mobile Communications Inc
68:7A:64,Intel Corporate
00:27:13,Universal Global Scientific Industrial Co.
D8:58:C6,Katch Asset Tracking Pty Limited 
00:50:C2:67:9,Industrial Vacuum Systems
50:A0:30:A,Missing-Link Oy
D4:54:8B,Intel Corporate
70:B3:D5:B2:C,Elman srl
00:50:C2:D2:C,Schneider Electric Motion USA
E8:E1:E1,Gemtek Technology Co.
24:5F:DF,KYOCERA CORPORATION 
44:2A:FF,E3 Technology
3C:42:7E:9,TAITEX CORPORATION
18:9E:FC,Apple
00:50:C2:59:8,Bundesamt f??r Strahlenschutz
58:48:49:B,Daatrics LTD
18:48:BE,Amazon Technologies Inc.
B8:CB:93,IC BOSS.COM TECH INC
04:11:19:5,CEITA COMMUNICATION TECHNOLOGY CO.
00:E0:62,HOST ENGINEERING
70:B3:D5:1B:7,ULSee Inc
78:6A:1F,ARRIS Group
D4:0F:B2,Applied Micro Electronics AME bv
38:26:2B,UTran Technology
00:50:C2:00:7,Clive Green  Co. Ltd.
B0:C5:CA:E,Audio Elektronik ??thalat ??hracat San ve Tic A.??.
78:39:2D:8,Dreamtek
70:B3:D5:19:A,WiSuite USA
70:B3:D5:46:A,Shenzhen Vikings Technology Co.
3C:6D:89,Apple
00:60:DB,NTP ELEKTRONIK AS
8C:DC:02,zte corporation
CC:93:4A,Sierra Wireless
5C:20:D0,Asoni Communication Co.
00:20:FC,MATROX
94:90:34,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
80:92:A5,Valeo Interior Controls (Shenzhen) Co.
8C:1F:64:30:9,MECT SRL
4C:8F:A5,Jastec
00:10:9B,Emulex Corporation
78:39:2D:6,Annapurna labs
00:50:C2:F8:6,Audio Power Labs
04:29:2E,Samsung Electronics Co.
AC:4C:A5,Technicolor CH USA Inc.
F4:B7:B3,vivo Mobile Communication Co.
00:11:DA,Vivaas Technology Inc.
00:50:C2:24:4,intec GmbH
7C:38:66,Texas Instruments
40:D8:55:14:B,Vocality International Ltd
00:50:C2:6D:3,DigiSensory technologies Pty Ltd
00:40:D2,PAGINE CORPORATION
00:01:AC,Sitara Networks
