MacAddress,Company
00:0F:AD,FMN communications GmbH
C0:3E:50,HUAWEI TECHNOLOGIES CO.
00:1E:60,Digital Lighting Systems
00:0F:B7,Cavium
00:50:C2:C5:5,Watterott electronic
00:23:0E,Gorba AG
00:21:27,TP-LINK TECHNOLOGIES CO.
70:B3:D5:18:9,DAVE SRL
F4:1A:79:7,Avedis Zildjian Company
8C:1D:55,Hanwha NxMD (Thailand) Co.
1C:CA:E3:3,Shenzhen Smart Device Technology Co.
00:06:57,Market Central
30:50:75,GN Audio AS
00:90:67,WalkAbout Computers
00:55:DA:9,Quantum Communication Technology Co.
28:F6:06,Syes srl
F0:29:29,Cisco Systems
00:22:E0,Atlantic Software Technologies S.r.L.
4C:B0:08,Shenzhen Gwelltimes Technology Co.
00:05:EC,Mosaic Systems Inc.
00:50:C2:FD:9,Figment Design Laboratories
00:0D:17,Turbo Networks Co.Ltd
E8:ED:05,ARRIS Group
8C:41:F4,IPmotion GmbH
00:60:00,XYCOM INC.
00:00:C5,ARRIS Group
44:C5:32,HUAWEI TECHNOLOGIES CO.
00:50:C2:DF:9,Jenny Science AG
F4:74:88,New H3C Technologies Co.
B8:4C:87:5,Psync Labs
00:50:C2:6A:2,Cadi Scientific Pte Ltd
00:E0:94,OSAI SRL
70:B3:D5:28:2,SAMBO HITECH
5C:CD:A8,ITEL MOBILE LIMITED
00:0E:FC,JTAG Technologies B.V.
F0:AC:D7:3,Med-PatInn-Phone
64:66:24,Sagemcom Broadband SAS
84:94:8C,Hitron Technologies. Inc
00:DB:45,THAMWAY CO.
00:E0:83,JATO TECHNOLOGIES
00:1B:C5:04:3,Coincident
6C:5C:3D:E,Clinton Electronics Corporation
50:46:4A,HUAWEI TECHNOLOGIES CO.
28:3B:96,Cool Control LTD
70:B3:D5:BF:9,Okolab Srl
70:B3:D5:31:F,Elcoma
8C:51:09:C,SpotterRF LLC
00:50:C2:6C:A,Dynamic Hearing Pty Ltd
2C:BE:08,Apple
00:50:C2:E0:7,Protagon Process Technologies GmbH
78:F7:A3,Opentext
00:50:C2:FE:2,Pulsotronic Anlagentechnik GmbH
00:50:C2:A5:0,i-RED Infrarot Systeme GmbH
94:0B:FA,EM Microelectronic
78:25:44,Omnima Limited
00:30:A0,TYCO SUBMARINE SYSTEMS
00:15:0A,Sonoa Systems
00:01:22,Trend Communications
00:E0:2B,Extreme Networks
30:61:A2,HUAWEI TECHNOLOGIES CO.
00:22:D2,All Earth Com??rcio de Eletr??nicos LTDA.
E0:42:6D,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
14:63:08,JABIL CIRCUIT (SHANGHAI) LTD.
00:1C:E6,INNES
00:50:C2:B0:D,Japan Electronics System
CC:88:C7,Aruba
AC:99:29,HUAWEI TECHNOLOGIES CO.
A4:1F:72,Dell Inc.
8C:A6:82,IEEE Registration Authority
A0:3C:20,Sagemcom Broadband SAS
00:1A:4C,Crossbow Technology
00:10:7B,Cisco Systems
00:50:C2:52:6,AC SYSTEMS
00:90:7C,DIGITALCAST
8C:1F:64:45:F,Toshniwal Security Solutions Pvt Ltd
00:04:12,WaveSmith Networks
70:B3:D5:78:0,NIDEC LEROY-SOMER
00:50:C2:F6:C,Pro Design Electronic GmbH
20:72:A9,Beijing Xiaomi Electronics Co.
70:B3:D5:C7:9,MB connect line GmbH Fernwartungssysteme
00:50:C2:7D:C,aiXtrusion GmbH
04:FE:A1,Fihonest communication co.
00:15:19,StoreAge Networking Technologies
40:D8:55:11:C,DEUTA-WERKE GmbH
E0:DB:10,Samsung Electronics Co.
CC:C2:61:3,NETRADYNE
C8:94:D2,Jiangsu Datang  Electronic Products Co.
00:0B:D7,DORMA Time  Access GmbH
7C:5A:1C,Sophos Ltd
70:B3:D5:66:C,KRISTECH Krzysztof Kajstura
68:3E:C0,Apple
38:1C:4A,SIMCom Wireless Solutions Co.
60:36:DD,Intel Corporate
04:33:89,HUAWEI TECHNOLOGIES CO.
00:50:5B,KAWASAKI LSI U.S.A.
40:06:D5,Cisco Systems
AC:E9:AA,Hay Systems Ltd
70:B3:D5:19:5,Ci4Rail
00:18:F3,ASUSTek COMPUTER INC.
A4:16:C0,Apple
18:2A:D3,Juniper Networks
70:B3:D5:1D:2,Xacti Corporation
00:03:72,ULAN
98:6F:60,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
D8:80:DC,Huawei Device Co.
00:50:C2:99:6,Commercial Timesharing Inc.
88:E0:A0,Shenzhen VisionSTOR Technologies Co.
00:80:5B,CONDOR SYSTEMS
8C:1F:64:F5:B,SemaConnect
8C:1F:64:38:D,Wilson Electronics
00:24:BF,CIAT
50:A6:D8,Apple
B0:C9:52,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
00:50:C2:6E:A,FIRSTEC SA
44:25:BB,Bamboo Entertainment Corporation
A0:A2:3C,GPMS
00:06:65,Sunny Giken
70:B3:D5:05:6,MIRAE INFORMATION TECHNOLOGY CO.
70:B3:D5:6B:4,Nudron IoT Solutions LLP
00:06:26,MWE GmbH
00:04:25,Atmel Corporation
4C:F2:02,Xiaomi Communications Co Ltd
C0:71:AA,ShenZhen OnMicro Electronics Co.
9C:95:61,Hui Zhou Gaoshengda Technology Co.
CC:3A:61,SAMSUNG ELECTRO MECHANICS CO.
00:50:C2:5F:B,All-Systems Electronics Pty Ltd
40:2C:76:5,Baumer Bourdon-Haenni
00:1E:D1,Keyprocessor B.V.
70:B3:D5:AB:1,ISRV Zrt.
C0:DC:D7,Huawei Device Co.
00:50:C2:3B:9,Gilbarco Autotank AB
00:90:05,PROTECH SYSTEMS CO.
D0:1B:BE,Onward Brands
48:DA:35:1,Think Engineering
7C:BC:84:4,CONTINENTAL
00:50:C2:41:3,Goodrich
00:40:B5,VIDEO TECHNOLOGY COMPUTERS LTD
94:E6:BA,Samsung Electronics Co.
58:FC:DB:7,Open Roads Consulting
9C:62:AB,Sumavision Technologies Co.
3C:91:57,Yulong Computer Telecommunication Scientific (Shenzhen) Co.
2C:9E:EC,Jabil Circuit Penang
F0:3E:90,Ruckus Wireless
00:17:71,APD Communications Ltd
78:34:86,Nokia
50:62:55:8,Roda industrial development Co.
70:B3:D5:47:D,Shenyang TECHE Technology Co.
00:04:04,Makino Milling Machine Co.
90:20:3A,BYD Precision Manufacture Co.
60:E5:D8,zte corporation
40:74:96,aFUN TECHNOLOGY INC.
74:1A:E0:D,Voltaware Services Limited
0C:5C:B5:7,Energybox Limited
5C:6A:EC:2,Shenzhen Mingyue Technology lnnovation Co.
A8:06:00,Samsung Electronics Co.
44:4A:DB,Apple
00:50:98,GLOBALOOP
88:5F:E8,IEEE Registration Authority
28:0C:28,Unigen DataStorage Corporation
B8:4C:87:0,Annapurna labs
70:F9:4A,Apple
AC:93:C4,GD Midea Air-Conditioning Equipment Co.
28:F4:9B,LEETEK
F4:28:96,SPECTO PAINEIS ELETRONICOS LTDA
C4:D7:DC,Zhejiang Weilai Jingling Artificial Intelligence Technology Co.
00:50:3B,MEDIAFIRE CORPORATION
00:07:96,LSI Systems
5C:A6:4F,TP-Link Systems Inc.
D0:14:11:4,powerall
78:9F:38,Shenzhen Feasycom Co.
3C:94:D5,Juniper Networks
C0:8B:6F,S I Sistemas Inteligentes Eletr??nicos Ltda
94:3E:FD:9,Lecoo Technology Co.
70:B3:D5:8C:A,Allied Data Systems
00:01:FF,Data Direct Networks
00:50:C2:C9:B,Sm electronic co.
74:E1:4A:D,Knog Pty Ltd
70:B3:D5:49:0,Xiamen Beogold Technology Co. Ltd.
E8:6C:C7:5,Shenzhen Rongda Computer Co.
00:5A:13,HUAWEI TECHNOLOGIES CO.
70:B3:D5:B7:F,JSK System
C4:BB:03,HUAWEI TECHNOLOGIES CO.
00:1A:D4,iPOX Technology Co.
D8:B1:22,Juniper Networks
CC:3A:DF,Neptune Technology Group Inc.
00:02:D2,Workstation AG
9C:1F:DD,Accupix Inc.
00:D0:94,Seeion Control LLC
8C:1F:64:68:C,GuangZhou HOKO Electric CO.
70:B3:D5:E7:9,Acrodea
50:FD:D5,SJI Industry Company
00:0E:6E,MAT S.A. (Mircrelec Advanced Technology)
20:5B:2A,Private
8C:1F:64:F9:7,Dentalhitec
00:1D:58,CQ Inc
50:5E:5C,SUNITEC TECHNOLOGY CO.
48:C8:62,Simo Wireless
C8:67:5E,Extreme Networks
00:50:C2:ED:1,Arcontia Technology AB
98:DF:82,Hangzhou Hikvision Digital Technology Co.
1C:21:D1:2,Varaani Works Oy
00:50:C2:82:A,VDC Display Systems
CC:B0:B3,Microsoft Corporation
70:B3:D5:E9:A,Meta Computing Services
00:50:C2:CB:8,Raith GmbH
A8:2C:89,Apple
E8:6D:65,AUDIO MOBIL Elektronik GmbH
00:02:76,Primax Electronics Ltd.
78:5E:E8:3,Incontrol LLC
00:1F:1B,RoyalTek Company Ltd.
00:50:C2:18:4,H M Computing Limited
00:E0:88,LTX-Credence CORPORATION
00:50:C2:37:0,Europe Technologies
70:B3:D5:F9:A,Krabbenh??ft og Ingolfsson
00:16:C0,Semtech Corporation
00:50:C2:FD:3,Aster Electric Co.
BC:6A:44,Commend International GmbH
00:24:07,TELEM SAS
D0:76:50:D,tecnotron elekronik gmbh
9C:88:AD,Fiberhome Telecommunication Technologies Co.
2C:55:3C,Gainspeed
48:38:71,Huawei Device Co.
F4:1C:71,SHENZHEN SANMU COMMUNICATION TECHNOLOGY CO.
8C:B7:F7,Shenzhen UniStrong Science  Technology Co.
B4:A2:EB:7,Kona I
4C:BA:7D,Gemtek Technology Co.
D8:43:ED,Suzuken
D0:CF:0E,Sagemcom Broadband SAS
00:50:C2:EA:1,TEX COMPUTER SRL 
A8:F7:E0,PLANET Technology Corporation
7C:10:C9,ASUSTek COMPUTER INC.
70:B3:D5:9A:F,Shanghai Brellet Telecommunication Technology Co.
04:D3:20,ITEL MOBILE LIMITED
8C:1F:64:71:8,ABB
70:B3:D5:D2:D,Evolute Systems Private Limited
A4:7E:39,zte corporation
00:50:0C,e-Tek Labs
00:00:96,MARCONI ELECTRONICS LTD.
7C:A1:AE,Apple
00:21:F3,Si14 SpA
84:11:C2:3,Hitachi
A0:5D:C1,TMCT Co.
EC:CE:D7,Apple
84:48:23,WOXTER TECHNOLOGY Co. Ltd
24:DF:6A,HUAWEI TECHNOLOGIES CO.
00:06:2E,Aristos Logic Corp.
68:A7:B4,Honor Device Co.
9C:69:B4:1,EA Technology Ltd
00:23:59,Benchmark Electronics ( Thailand ) Public Company Limited
68:A8:78,GeoWAN Pty Ltd
A4:7C:14,ChargeStorm AB
00:03:28,Mace Group
C4:F0:35,Hughes Network Systems
40:D8:55:15:9,PLATINUM GmbH
F4:90:CB:E,RSAE Labs Inc
00:80:85,H-THREE SYSTEMS CORPORATION
C0:40:04,Medicaroid Corporation
00:50:C2:8C:F,GigaLinx Ltd.
44:46:48,Hon Hai Precision Industry Co.
08:CC:27,Motorola Mobility LLC
28:33:34,Huawei Device Co.
B4:EC:F2,Shanghai Listent Medical Tech Co.
E0:B9:A5,AzureWave Technology Inc.
00:03:14,Teleware Network Systems
9C:03:51,HUAWEI TECHNOLOGIES CO.
90:6D:05,BXB ELECTRONICS CO.
00:09:D7,DC Security Products
2C:6F:51,Herospeed Digital Technology Limited
00:40:08,A PLUS INFO CORPORATION
48:70:6F,HUAWEI TECHNOLOGIES CO.
E4:1E:0A:1,Connected Cars AS
8C:1F:64:78:F,Connection Systems
00:1F:5C,Nokia Danmark AS
00:50:C2:14:B,HECUBA Elektronik
00:50:C2:F3:0,Miris AB
00:20:1B,NORTHERN TELECOMNETWORK
80:73:9F,KYOCERA CORPORATION 
30:44:A1,Shanghai Nanchao Information Technology
94:A3:CA,KonnectONE
54:6D:52,TOPVIEW OPTRONICS CORP.
48:02:86,Realme Chongqing Mobile Telecommunications Corp.
00:25:20,SMA Railway Technology GmbH
00:90:20,PHILIPS ANALYTICAL X-RAY B.V.
00:1D:2E,Ruckus Wireless
00:0F:90,Cisco Systems
10:71:F9,Cloud Telecomputers
8C:1F:64:2E:F,Invisense AB
38:95:92,Beijing Tendyron Corporation
00:50:3A,DATONG ELECTRONICS LTD.
00:25:4D,Singapore Technologies Electronics Limited
94:F3:92,Fortinet
70:B3:D5:AB:3,MICAS AG
BC:8D:1F,Cisco Systems
00:C0:7B,ASCEND COMMUNICATIONS
34:C8:D6:A,Shenzhen Jooan Technology  Co.
00:1B:5A,Apollo Imaging Technologies
00:15:9E,Mad Catz Interactive Inc
88:5A:06,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
B4:B2:65,DAEHO IT
D0:F5:20,KYOCERA Corporation 
00:8D:4E,CJSC NII STT
A8:5B:36:4,Luoxian (Guandong) Technology Co.
00:50:C2:4E:A,PMC
40:D8:55:00:1,Vemotion
CC:FD:17,TCT mobile ltd
3C:42:7E:1,Dongguan Taide Industrial Co.
D0:B4:5D,Huawei Device Co.
90:A9:35,JWEntertainment
58:25:7A,MOBIWIRE MOBILES(NINGBO) CO.
9C:E9:51,Shenzhen Sang Fei Consumer Communications Ltd.
34:AA:99,Nokia
28:F8:C6:6,Shenzhen Hongdian technologies corporation.
AC:64:DD:8,PFDC ELANCYL
9C:5A:80,Juniper Networks
A0:83:B4,HeNet B.V.
00:50:C2:69:E,Ideus AB
DC:AF:68,WEIFANG GOERTEK ELECTRONICS CO.
94:29:0C,Shenyang wisdom Foundation Technology Development Co.
44:00:4D,HUAWEI TECHNOLOGIES CO.
E0:D5:5E,GIGA-BYTE TECHNOLOGY CO.
D4:3B:04,Intel Corporate
E4:FB:5D,HUAWEI TECHNOLOGIES CO.
40:D8:55:03:C,Computer System Co.
C4:93:00,8Devices
8C:1F:64:E4:0,ThermoG Limited
00:20:24,PACIFIC COMMUNICATION SCIENCES
00:50:C2:86:3,Advanced Technology Solutions
70:B3:D5:F1:5,ARECA EMBEDDED SYSTEMS PVT LTD
3C:B1:5B,Avaya Inc
70:16:9F,EtherCAT Technology Group
80:39:E5,PATLITE CORPORATION
28:06:8D,ITL
70:B3:D5:5C:5,Haag-Streit AG
20:15:DE,Samsung Electronics Co.
70:B3:D5:CE:0,M.S. CONTROL
90:A5:7D,Huawei Device Co.
C8:6C:3D,Amazon Technologies Inc.
60:1B:52,Vodafone Italia S.p.A.
00:50:C2:69:C,Bug Labs
90:B6:85,WEIFANG GOERTEK ELECTRONICS CO.
A4:CF:99,Apple
00:50:C2:36:B,Minerva Technology Inc
B8:89:81,Chengdu InnoThings Technology Co.
84:46:93,Beijing Xiaomi Mobile Software Co.
00:13:1B,BeCell Innovations Corp.
00:50:A4,IO TECH
54:13:CA,ITEL MOBILE LIMITED
00:90:57,AANetcom
8C:1F:64:FD:2,Guo He Xing Ke (ShenZhen) Technology Co.
6C:5C:14,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
00:12:38,SetaBox Technology Co.
00:50:C2:CD:4,SCHRAML GmbH
38:F7:CD:A,Distech Controls
00:50:2E,CAMBEX CORPORATION
94:21:97,Stalmart Technology Limited
70:B3:D5:B7:5,Grossenbacher Systeme AG
00:05:83,ImageCom Limited
70:B3:D5:21:1,Fracarro srl
94:39:E5,Hon Hai Precision Ind. Co.
48:5E:0E:8,ITFC
00:00:1F,Telco Systems
D8:4A:83,vivo Mobile Communication Co.
44:AE:25,Cisco Systems
00:50:C2:3B:8,Keith  Koep GmbH
AC:8F:F8,Nokia
00:30:B2,L-3 Sonoma EO
90:D8:52,Comtec Co.
8C:6B:DB,Huawei Device Co.
3A:79:6E,LX Semicon co.
84:9F:B5,HUAWEI TECHNOLOGIES CO.
08:7B:AA,SVYAZKOMPLEKTSERVICE
78:DA:B3,GBO Technology
40:D8:55:03:1,Dommel GmbH
04:A1:6F:9,Chongqing Jinmei Automotive Electronics co.
C8:38:70,Samsung Electronics Co.
60:A3:E3,TP-LINK TECHNOLOGIES CO.
00:13:83,Application Technologies and Engineering Research Laboratory
98:B3:79,Apple
68:1D:64,Sunwave Communications Co.
64:6A:52,Avaya Inc
08:F8:0D:C,ZMBIZI APP LLC
70:B3:D5:F7:1,Sonel S.A.
00:04:42,NACT
90:CA:FA,Google
9C:2D:CF,Shishi Tongyun Technology(Chengdu)Co.
50:61:F6,Universal Electronics
E8:18:63:2,AVCON Information Technology Co.
00:50:C2:92:F,Phytec Messtechnik GmbH
00:07:01,RACAL-DATACOM
70:B3:D5:CF:C,VEILUX INC.
BC:1F:E1,Ascendent Technology Group
00:20:19,OHLER GMBH
00:50:C2:A8:E,BFI Industrie-Elektronik GmbH  Co.KG
3C:EF:8C,Zhejiang Dahua Technology Co.
C4:36:6C,LG Innotek
34:2D:A3,Fiberhome Telecommunication Technologies Co.
00:50:C2:F4:7,cadac
8C:1F:64:27:0,Xi???an Hangguang Satellite and Control Technology Co.
B4:4B:D6,IEEE Registration Authority
00:23:BD,Digital Ally
E4:EE:FD,MRD Manufacturing
3C:83:75,Microsoft Corporation
EC:43:F6,Zyxel Communications Corporation
38:1D:D9,FN-LINK TECHNOLOGY LIMITED
3C:95:09,Liteon Technology Corporation
8C:ED:E1,Ubiquiti Inc
40:6F:27,HUAWEI TECHNOLOGIES CO.
00:50:C2:7C:8,Fr. Sauter AG
00:0D:EA,Kingtel Telecommunication Corp.
00:16:81,Vector Informatik GmbH
00:55:B1,Shanghai Baud Data Communication Co.
58:BD:A3,Nintendo Co.
00:24:71,Fusion MultiSystems dba Fusion-io
D8:F1:5B,Espressif Inc.
70:B3:D5:A7:7,SPX Radiodetection
00:1E:BA,High Density Devices AS
00:A0:4A,NISSHIN ELECTRIC CO.
98:0D:67,Zyxel Communications Corporation
40:75:C3,Technicolor CH USA Inc.
00:08:02,Hewlett Packard
00:50:BC,HAMMER STORAGE SOLUTIONS
30:BE:3B,Mitsubishi Electric Corporation
40:D8:55:1C:3,Cornfed Systems LLC
50:9F:27,HUAWEI TECHNOLOGIES CO.
90:9C:4A,Apple
70:87:9E,Beken Corporation
70:10:6F,Hewlett Packard Enterprise
4C:F5:DC,Hangzhou Hikvision Digital Technology Co.
70:B3:D5:71:E,Motec Pty Ltd
00:50:C2:23:6,JLCooper Electronics
0C:5C:B5:4,Annapurna labs
70:B3:D5:3C:E,Aditec GmbH
0C:DC:CC,Inala Technologies
70:B3:D5:77:3,Rugged Science
24:43:E2,DASAN Network Solutions
00:11:17,CESNET
40:D8:55:19:7,Berg Cloud Limited
00:50:C2:78:B,OMICRON electronics GmbH
00:50:C2:72:4,HSC-Regelungstechnik GmbH
70:B3:D5:94:3,Abbott Medical Optics Inc.
EC:2C:E2,Apple
00:50:C2:EE:7,syes srl
00:07:9C,Golden Electronics Technology Co.
E8:6C:C7:1,ASSA ABLOY(GuangZhou) Smart Technology Co.
00:1C:D1,Waves Audio LTD
D4:24:93,GW Technologies Co.
64:F5:4E,EM Microelectronic
D4:DA:CD,BSkyB Ltd
B4:9F:4D,Fiberhome Telecommunication Technologies Co.
CC:8C:E3,Texas Instruments
00:04:50,DMD Computers SRL
00:25:A6,Central Network Solution Co.
44:E8:A5,Myreka Technologies Sdn. Bhd.
70:B3:D5:F9:1,Solid State Disks Ltd
00:27:0B,Adura Technologies
C4:23:A2,PT. Emsonic Indonesia
8C:14:7D:5,Unwired Networks
00:50:C2:35:6,Baytech Cinema
00:50:C2:68:0,Honey Network Research Limited
8C:1F:64:A5:F,Wattson Audio SA
30:3A:BA,Guangzhou BaoLun Electronics Co.
00:50:C2:73:9,Tattile srl
00:C0:8E,NETWORK INFORMATION TECHNOLOGY
00:50:C2:50:3,RESPIRONICS INC.
00:0F:C5,KeyMed Ltd
C4:6E:7B,SHENZHEN RF-LINK TECHNOLOGY CO.
00:14:2F,Savvius
78:D4:F1:3,Ekoenergetyka - Polska S.A.
24:B2:DE,Espressif Inc.
2C:D1:41:B,Resus Industries
00:1B:3C,Software Technologies Group
00:21:54,D-TACQ Solutions Ltd
68:A8:6D,Apple
70:B3:D5:EF:3,octoScope
40:D8:55:0D:9,YUKO ELECTRIC CO.
08:5D:53,Apple
E0:D1:0A,Katoudenkikougyousyo co ltd
00:02:5F,Nortel Networks
00:A0:F4,GE
B0:38:E2,Wanan Hongsheng Electronic Co.Ltd
48:DC:FB,Nokia Corporation
40:D8:55:05:9,COLONIAL ASSEMBLY and  DESIGN
F8:B5:68:2,Shenzhen New-Bund Technology Co.
9C:FB:D5,vivo Mobile Communication Co.
AC:00:F9,BizLink Technology (S.E.A) Sdn. Bhd.
A8:88:1F,SERVERCOM (INDIA) PRIVATE LIMITED
08:4F:A9,Cisco Systems
B0:6E:72,Realme Chongqing Mobile Telecommunications Corp.
50:FF:99:6,LEGEND WINNER LIMITED
DC:07:C1,HangZhou QiYang Technology Co.
04:E3:87,Cisco Systems
84:82:F4,Beijing Huasun Unicreate Technology Co.
8C:1F:64:27:3,Distran AG
BC:8D:0E,Nokia
04:11:19:7,Herrick Tech Labs
60:FF:12,Samsung Electronics Co.
E8:EB:1B,Microchip Technology Inc.
3C:58:C2,Intel Corporate
48:02:2A,B-Link Electronic Limited
00:50:C2:D5:2,FD Feinwerk- und Drucktechnik GmbH
54:2A:9C,LSY Defense
00:50:C2:E9:B,Hentschel System GmbH
38:14:28,Dell Inc.
50:46:5D,ASUSTek COMPUTER INC.
00:22:E1,ZORT Labs
00:1B:C5:04:F,Orbital Systems
A4:3B:FA:9,SHEN ZHEN PASUN TECH CO.LTD.
40:ED:98:E,BORDA TECHNOLOGY
38:B8:EB,IEEE Registration Authority
18:45:B3:1,Pfannenberg GmbH
6C:F3:73,Samsung Electronics Co.
00:15:1A,Hunter Engineering Company
70:B3:D5:CC:B,RealD
00:80:FB,BVM LIMITED
04:95:73,zte corporation
00:50:C2:BC:F,Epiko
F4:83:E1,Shanghai Clouder Semiconductor Co.
D8:88:63,HUAWEI TECHNOLOGIES CO.
28:38:CF,Gen2wave
70:B3:D5:86:E,Profcon AB
64:09:AC,TCT mobile ltd
00:1B:17,Palo Alto Networks
48:E6:C6:6,Moff Inc.
8C:1F:64:5E:B,TIAMA
70:B3:D5:E5:A,Cardinal Scales Manufacturing Co
80:86:D9,Samsung Electronics Co.
00:15:51,RadioPulse Inc.
A8:F7:66,ITE Tech Inc
00:F0:51,KWB Gmbh
C0:33:DA,Shenzhen JRUN Technologies CO.
BC:12:5E,Beijing  WisVideo  INC.
C8:BB:81,Huawei Device Co.
4C:4B:F9:A,Electrolux Professional AB
00:26:EB,Advanced Spectrum Technology Co.
00:0A:03,ENDESA SERVICIOS
00:1B:AD,iControl Incorporated
08:8E:DC,Apple
00:1F:51,HD Communications Corp
00:50:C2:82:8,SLICAN sp. z o.o.
00:1E:D4,Doble Engineering
58:63:56,FN-LINK TECHNOLOGY LIMITED
9C:43:1E:0,Antailiye Technology Co.
00:30:5A,TELGEN CORPORATION
4C:93:A6:1,Atrie Technology Fzc
00:D0:B3,DRS Technologies Canada Ltd
14:6E:0A,Private
98:A9:2D,New H3C Technologies Co.
94:50:44,Texas Instruments
00:24:20,NetUP Inc.
74:6A:89,Rezolt Corporation
8C:1F:64:A8:6,Global Design Tech(ZS) Co.
70:B3:D5:C6:3,Xentech Solutions Limited
00:50:C2:33:0,Sicon srl
E8:4C:4A,Amazon Technologies Inc.
00:06:B0,Comtech EF Data Corp.
04:E9:E5,PJRC.COM
B8:F8:83,TP-LINK TECHNOLOGIES CO.
44:6F:D8:B,Beijing gpthink technology co.
5C:1A:6F,Cambridge Industries(Group) Co.
40:C8:CB,AM Telecom co.
44:BA:46,SICHUAN TIANYI COMHEART TELECOMCO.
00:21:63,ASKEY COMPUTER CORP
68:E1:DC,BUFFALO.INC
2C:7A:F4:3,Shenzhen Yitoa Digital Technology Co.
00:0E:27,Crere Networks
04:EE:E8:7,Shenzhen C  D Electronics Co.
F0:12:04:C,FairPhone B.V.
F8:FF:0B,Electronic Technology Inc.
00:03:09,Texcel Technology PLC
00:50:C2:C7:F,Kinects Solutions Inc
D4:2C:0F,ARRIS Group
00:1F:BF,Fulhua Microelectronics Corp. Taiwan Branch
00:E0:E4,FANUC ROBOTICS NORTH AMERICA
58:B6:23,Beijing Xiaomi Mobile Software Co.
00:10:79,Cisco Systems
70:B3:D5:98:3,ENS Engineered Network Systems
BC:85:D0,SKY UK LIMITED
00:02:5A,Catena Networks
14:5E:69,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
7C:BA:CC:1,Changsha SUNYE Electric Co.
B8:C6:8E,Samsung Electronics Co.
F8:F0:9D,Hangzhou Prevail Communication Technology Co.
58:64:C4,Apple
00:D0:B2,Xiotech Corporation
3C:7A:C4,Chemtronics
DC:36:43:C,Orlaco Products B.V.
74:1C:27,ITEL MOBILE LIMITED
28:2C:02:B,ThirdReality
7C:45:F9:5,Interactive Technologies
30:42:40,zte corporation
00:50:C2:86:B,OMB Sistemas Electronicos S.A.
A0:2D:DB,Sagemcom Broadband SAS
00:22:5E,Uwin Technologies Co.
18:9B:A5:3,PHINETWORKS
40:F0:2F,Liteon Technology Corporation
00:50:C2:31:2,Dese Technologies SL
E0:5D:A6,Detlef Fink Elektronik  Softwareentwicklung
54:1F:8D,zte corporation
A4:11:63,IEEE Registration Authority
00:23:AB,Cisco Systems
00:14:B5,PHYSIOMETRIX
8C:1F:64:DA:A,Davetech Limited
70:B3:D5:0D:6,TATTILE SRL
00:04:96,Extreme Networks
30:FB:B8,HUAWEI TECHNOLOGIES CO.
00:50:4E,SIERRA MONITOR CORP.
EC:C8:82,Cisco Systems
DC:91:66,Huawei Device Co.
00:03:FE,Cisco Systems
14:1F:BA:0,Shenzhen Mining Technology Co.
98:FC:84:8,Guangdong DE at science and technology co.
B0:81:84,Espressif Inc.
00:12:50,Tokyo Aircaft Instrument Co.
0C:A4:2A,OB Telecom Electronic Technology Co.
80:07:A2,Esson Technology Inc.
18:74:E2:1,Sartorius Lab Instruments GmbH  Co. KG
40:A3:6B:4,SKS-Kinkel Elektronik GmbH
00:50:C2:1A:A,BitBox Ltd
00:14:49,Sichuan Changhong Electric Ltd.
0C:B0:88,AITelecom
40:C7:C9,Naviit Inc.
00:50:C2:64:6,TRUTOUCH TECHNOLOGIES INC
4C:91:7A:3,Smart Access
E0:E2:58,Intel Corporate
1C:A0:D3:B,Guang Dong He Zheng Network Technology Co.
00:11:56,Pharos Systems NZ
A4:16:E7,HUAWEI TECHNOLOGIES CO.
80:64:7A,Ola Sense Inc
E0:43:DB,Shenzhen ViewAt Technology Co.
90:C6:82:7,Cinet Inc
8C:0F:C9,Huawei Device Co.
80:64:59,Nimbus Inc.
4C:AB:F3,Universal Electronics
00:40:91,PROCOMP INDUSTRIA ELETRONICA
00:1A:B4,FFEI Ltd.
00:8D:F4:B,Guangzhou Legendview Electronic Technology Co.
B0:C8:3F,Jiangsu Cynray IOT Co.
00:19:C6,zte corporation
48:65:EE:5,Swistec Systems AG
00:17:75,TTE Germany GmbH
10:70:FD,Mellanox Technologies
7C:9A:1D,Apple
B0:9C:63,Xiaomi Communications Co Ltd
F8:59:71,Intel Corporate
B8:47:7A,Dasan Electron Co.
00:02:0D,Micronpc.com
00:24:DD,Centrak
00:0A:B1,GENETEC Corporation
A8:99:5C,aizo ag
1C:59:74:E,Globe Tracker ApS
8C:1F:64:36:9,Orbital Astronautics Ltd
00:25:A0,Nintendo Co.
C0:22:F1:A,Bosch Automotive Products (Suzhou) Co.
90:E2:FC:E,DevCom spol. s r.o.
00:50:C2:C6:6,KS Beschallungstechnik GmbH
00:50:C2:81:C,Telcom
00:20:90,ADVANCED COMPRESSION TECHNOLOGY
00:0C:3E,Crest Audio
40:D8:55:0A:E, GD Mission Systems
0C:02:BD,Samsung Electronics Co.
EC:91:61,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
00:3A:7D,Cisco Systems
